institution_id,INST_1,INST_10,INST_11,INST_12,INST_13,INST_14,INST_15,INST_16,INST_17,INST_18,INST_19,INST_2,INST_20,INST_21,INST_22,INST_23,INST_24,INST_25,INST_26,INST_27,INST_28,INST_29,INST_3,INST_30,INST_4,INST_5,INST_6,INST_7,INST_8,INST_9
INST_1,1.0,0.8333333333333334,0.8918918918918919,0.9705882352941176,0.8717948717948718,0.6976744186046512,0.5675675675675675,0.38235294117647056,0.8484848484848485,0.926829268292683,0.38235294117647056,0.9722222222222222,0.7297297297297297,0.28125,0.5142857142857142,0.95,0.3888888888888889,0.7317073170731707,0.6904761904761905,0.9333333333333333,0.8285714285714286,0.8461538461538461,0.7435897435897436,0.3076923076923077,0.1951219512195122,0.35,0.4444444444444444,0.8787878787878788,0.7380952380952381,0.6923076923076923
INST_10,0.8333333333333334,1.0,0.8529411764705882,0.7352941176470589,0.75,0.926829268292683,0.7441860465116279,0.4878048780487805,0.7428571428571429,0.7692307692307693,0.5277777777777778,0.775,0.782608695652174,0.42857142857142855,0.6410256410256411,0.775,0.47058823529411764,0.5263157894736842,0.7674418604651163,0.8181818181818182,0.7567567567567568,0.8604651162790697,0.6410256410256411,0.4634146341463415,0.21052631578947367,0.4878048780487805,0.675,0.8181818181818182,0.7674418604651163,0.825
INST_11,0.8918918918918919,0.8529411764705882,1.0,0.9230769230769231,0.7073170731707317,0.7441860465116279,0.5714285714285714,0.3548387096774194,0.7575757575757576,0.875,0.3235294117647059,0.8285714285714286,0.75,0.35294117647058826,0.5833333333333334,0.8723404255319149,0.3611111111111111,0.5789473684210527,0.6511627906976745,0.8857142857142857,0.7631578947368421,0.7954545454545454,0.7941176470588235,0.36585365853658536,0.19047619047619047,0.3695652173913043,0.5428571428571428,0.9230769230769231,0.7619047619047619,0.7073170731707317
INST_12,0.9705882352941176,0.7352941176470589,0.9230769230769231,1.0,0.85,0.7380952380952381,0.5128205128205128,0.3235294117647059,0.7878787878787878,0.9302325581395349,0.3235294117647059,0.9444444444444444,0.6756756756756757,0.2903225806451613,0.47058823529411764,0.9318181818181818,0.4444444444444444,0.8157894736842105,0.6444444444444445,0.9459459459459459,0.868421052631579,0.7441860465116279,0.8205128205128205,0.3333333333333333,0.13953488372093023,0.36585365853658536,0.4411764705882353,0.8918918918918919,0.7368421052631579,0.6444444444444445
INST_13,0.8717948717948718,0.75,0.7073170731707317,0.85,1.0,0.6382978723404256,0.5952380952380952,0.3076923076923077,0.7894736842105263,0.8604651162790697,0.375,0.9736842105263158,0.7380952380952381,0.25,0.475,0.8409090909090909,0.3902439024390244,0.8333333333333334,0.7111111111111111,0.7435897435897436,0.9142857142857143,0.875,0.7446808510638298,0.3181818181818182,0.2,0.32608695652173914,0.4,0.775,0.6304347826086957,0.7777777777777778
INST_14,0.6976744186046512,0.926829268292683,0.7441860465116279,0.7380952380952381,0.6382978723404256,1.0,0.7551020408163265,0.4418604651162791,0.7045454545454546,0.6595744680851063,0.5,0.6956521739130435,0.6222222222222222,0.6285714285714286,0.5365853658536586,0.7083333333333334,0.4883720930232558,0.5238095238095238,0.717391304347826,0.725,0.6363636363636364,0.6595744680851063,0.6041666666666666,0.6,0.30434782608695654,0.56,0.7368421052631579,0.7317073170731707,0.875,0.8163265306122449
INST_15,0.5675675675675675,0.7441860465116279,0.5714285714285714,0.5128205128205128,0.5952380952380952,0.7551020408163265,1.0,0.75,0.4878048780487805,0.5555555555555556,0.5714285714285714,0.5384615384615384,0.5681818181818182,0.696969696969697,0.5476190476190477,0.46938775510204084,0.625,0.5121951219512195,0.8181818181818182,0.4358974358974359,0.5609756097560976,0.6341463414634146,0.41304347826086957,0.5227272727272727,0.35555555555555557,0.6888888888888889,0.8205128205128205,0.5128205128205128,0.6666666666666666,0.6
INST_16,0.38235294117647056,0.4878048780487805,0.3548387096774194,0.3235294117647059,0.3076923076923077,0.4418604651162791,0.75,1.0,0.3783783783783784,0.275,0.4473684210526316,0.25,0.38461538461538464,0.6875,0.6,0.15384615384615385,0.6511627906976745,0.37209302325581395,0.475,0.2702702702702703,0.36363636363636365,0.3953488372093023,0.1590909090909091,0.4864864864864865,0.5609756097560976,0.5777777777777777,0.7777777777777778,0.34146341463414637,0.3333333333333333,0.225
INST_17,0.8484848484848485,0.7428571428571429,0.7575757575757576,0.7878787878787878,0.7894736842105263,0.7045454545454546,0.4878048780487805,0.3783783783783784,1.0,0.6764705882352942,0.6666666666666666,0.7647058823529411,0.7435897435897436,0.40625,0.7666666666666667,0.7631578947368421,0.5833333333333334,0.75,0.6666666666666666,0.6666666666666666,0.8529411764705882,0.8,0.7380952380952381,0.47368421052631576,0.2972972972972973,0.42105263157894735,0.40625,0.7027027027027027,0.6829268292682927,0.7428571428571429
INST_18,0.926829268292683,0.7692307692307693,0.875,0.9302325581395349,0.8604651162790697,0.6595744680851063,0.5555555555555556,0.275,0.6764705882352942,1.0,0.32432432432432434,0.9761904761904762,0.6341463414634146,0.3225806451612903,0.41025641025641024,1.0,0.3023255813953488,0.7777777777777778,0.6170212765957447,0.9736842105263158,0.8,0.8372093023255814,0.7380952380952381,0.3,0.09523809523809523,0.3181818181818182,0.3888888888888889,0.8918918918918919,0.775,0.6521739130434783
INST_19,0.38235294117647056,0.5277777777777778,0.3235294117647059,0.3235294117647059,0.375,0.5,0.5714285714285714,0.4473684210526316,0.6666666666666666,0.32432432432432434,1.0,0.3157894736842105,0.7692307692307693,0.8888888888888888,0.7741935483870968,0.3333333333333333,0.875,0.6285714285714286,0.7027027027027027,0.12903225806451613,0.5454545454545454,0.4166666666666667,0.5384615384615384,0.8055555555555556,0.5,0.9230769230769231,0.45454545454545453,0.3684210526315789,0.47058823529411764,0.46153846153846156
INST_2,0.9722222222222222,0.775,0.8285714285714286,0.9444444444444444,0.9736842105263158,0.6956521739130435,0.5384615384615384,0.25,0.7647058823529411,0.9761904761904762,0.3157894736842105,1.0,0.6590909090909091,0.2222222222222222,0.40540540540540543,1.0,0.2702702702702703,0.7804878048780488,0.6304347826086957,0.9459459459459459,0.8888888888888888,0.85,0.7560975609756098,0.3023255813953488,0.125,0.26666666666666666,0.3684210526315789,0.9459459459459459,0.7368421052631579,0.675
INST_20,0.7297297297297297,0.782608695652174,0.75,0.6756756756756757,0.7380952380952381,0.6222222222222222,0.5681818181818182,0.38461538461538464,0.7435897435897436,0.6341463414634146,0.7692307692307693,0.6590909090909091,1.0,0.5142857142857142,0.7027027027027027,0.5909090909090909,0.5641025641025641,0.7,0.8292682926829268,0.6944444444444444,0.6585365853658537,0.8974358974358975,0.7804878048780488,0.4878048780487805,0.3181818181818182,0.6222222222222222,0.5454545454545454,0.6944444444444444,0.5116279069767442,0.75
INST_21,0.28125,0.42857142857142855,0.35294117647058826,0.2903225806451613,0.25,0.6285714285714286,0.696969696969697,0.6875,0.40625,0.3225806451612903,0.8888888888888888,0.2222222222222222,0.5142857142857142,1.0,0.7037037037037037,0.2777777777777778,0.9285714285714286,0.5263157894736842,0.6578947368421053,0.2692307692307692,0.41935483870967744,0.42857142857142855,0.3225806451612903,0.8857142857142857,0.47058823529411764,1.0,0.46153846153846156,0.3548387096774194,0.42857142857142855,0.3225806451612903
INST_22,0.5142857142857142,0.6410256410256411,0.5833333333333334,0.47058823529411764,0.475,0.5365853658536586,0.5476190476190477,0.6,0.7666666666666667,0.41025641025641024,0.7741935483870968,0.40540540540540543,0.7027027027027027,0.7037037037037037,1.0,0.4782608695652174,0.8529411764705882,0.5789473684210527,0.6923076923076923,0.48484848484848486,0.5142857142857142,0.5384615384615384,0.425,0.7058823529411765,0.32432432432432434,0.75,0.4166666666666667,0.5294117647058824,0.5128205128205128,0.40540540540540543
INST_23,0.95,0.775,0.8723404255319149,0.9318181818181818,0.8409090909090909,0.7083333333333334,0.46938775510204084,0.15384615384615385,0.7631578947368421,1.0,0.3333333333333333,1.0,0.5909090909090909,0.2777777777777778,0.4782608695652174,1.0,0.275,0.6938775510204082,0.5686274509803921,0.975,0.7954545454545454,0.75,0.8,0.37777777777777777,0.125,0.28,0.38636363636363635,0.9361702127659575,0.8043478260869565,0.7317073170731707
INST_24,0.3888888888888889,0.47058823529411764,0.3611111111111111,0.4444444444444444,0.3902439024390244,0.4883720930232558,0.625,0.6511627906976745,0.5833333333333334,0.3023255813953488,0.875,0.2702702702702703,0.5641025641025641,0.9285714285714286,0.8529411764705882,0.275,1.0,0.5714285714285714,0.6046511627906976,0.25,0.5526315789473685,0.40476190476190477,0.36363636363636365,0.8333333333333334,0.4444444444444444,0.9285714285714286,0.4864864864864865,0.325,0.40540540540540543,0.41304347826086957
INST_25,0.7317073170731707,0.5263157894736842,0.5789473684210527,0.8157894736842105,0.8333333333333334,0.5238095238095238,0.5121951219512195,0.37209302325581395,0.75,0.7777777777777778,0.6285714285714286,0.7804878048780488,0.7,0.5263157894736842,0.5789473684210527,0.6938775510204082,0.5714285714285714,1.0,0.72,0.6756756756756757,0.85,0.6341463414634146,0.6818181818181818,0.5121951219512195,0.22727272727272727,0.5531914893617021,0.35,0.6744186046511628,0.5434782608695652,0.5135135135135135
INST_26,0.6904761904761905,0.7674418604651163,0.6511627906976745,0.6444444444444445,0.7111111111111111,0.717391304347826,0.8181818181818182,0.475,0.6666666666666666,0.6170212765957447,0.7027027027027027,0.6304347826086957,0.8292682926829268,0.6578947368421053,0.6923076923076923,0.5686274509803921,0.6046511627906976,0.72,1.0,0.6111111111111112,0.7045454545454546,0.723404255319149,0.4444444444444444,0.48936170212765956,0.2857142857142857,0.6595744680851063,0.5476190476190477,0.6428571428571429,0.7346938775510204,0.5581395348837209
INST_27,0.9333333333333333,0.8181818181818182,0.8857142857142857,0.9459459459459459,0.7435897435897436,0.725,0.4358974358974359,0.2702702702702703,0.6666666666666666,0.9736842105263158,0.12903225806451613,0.9459459459459459,0.6944444444444444,0.2692307692307692,0.48484848484848486,0.975,0.25,0.6756756756756757,0.6111111111111112,1.0,0.6764705882352942,0.8205128205128205,0.8,0.25,0.16216216216216217,0.21951219512195122,0.36363636363636365,0.8918918918918919,0.7272727272727273,0.6578947368421053
INST_28,0.8285714285714286,0.7567567567567568,0.7631578947368421,0.868421052631579,0.9142857142857143,0.6363636363636364,0.5609756097560976,0.36363636363636365,0.8529411764705882,0.8,0.5454545454545454,0.8888888888888888,0.6585365853658537,0.41935483870967744,0.5142857142857142,0.7954545454545454,0.5526315789473685,0.85,0.7045454545454546,0.6764705882352942,1.0,0.7804878048780488,0.7435897435897436,0.47368421052631576,0.17777777777777778,0.47619047619047616,0.40540540540540543,0.8421052631578947,0.6829268292682927,0.6744186046511628
INST_29,0.8461538461538461,0.8604651162790697,0.7954545454545454,0.7441860465116279,0.875,0.6595744680851063,0.6341463414634146,0.3953488372093023,0.8,0.8372093023255814,0.4166666666666667,0.85,0.8974358974358975,0.42857142857142855,0.5384615384615384,0.75,0.40476190476190477,0.6341463414634146,0.723404255319149,0.8205128205128205,0.7804878048780488,1.0,0.6818181818181818,0.3409090909090909,0.2727272727272727,0.425531914893617,0.46153846153846156,0.8,0.6511627906976745,0.7333333333333333
INST_3,0.7435897435897436,0.6410256410256411,0.7941176470588235,0.8205128205128205,0.7446808510638298,0.6041666666666666,0.41304347826086957,0.1590909090909091,0.7380952380952381,0.7380952380952381,0.5384615384615384,0.7560975609756098,0.7804878048780488,0.3225806451612903,0.425,0.8,0.36363636363636365,0.6818181818181818,0.4444444444444444,0.8,0.7435897435897436,0.6818181818181818,1.0,0.4666666666666667,0.3404255319148936,0.36363636363636365,0.34146341463414637,0.8,0.6046511627906976,0.8636363636363636
INST_30,0.3076923076923077,0.4634146341463415,0.36585365853658536,0.3333333333333333,0.3181818181818182,0.6,0.5227272727272727,0.4864864864864865,0.47368421052631576,0.3,0.8055555555555556,0.3023255813953488,0.4878048780487805,0.8857142857142857,0.7058823529411765,0.37777777777777777,0.8333333333333334,0.5121951219512195,0.48936170212765956,0.25,0.47368421052631576,0.3409090909090909,0.4666666666666667,1.0,0.45454545454545453,0.9361702127659575,0.5789473684210527,0.22857142857142856,0.5681818181818182,0.5227272727272727
INST_4,0.1951219512195122,0.21052631578947367,0.19047619047619047,0.13953488372093023,0.2,0.30434782608695654,0.35555555555555557,0.5609756097560976,0.2972972972972973,0.09523809523809523,0.5,0.125,0.3181818181818182,0.47058823529411764,0.32432432432432434,0.125,0.4444444444444444,0.22727272727272727,0.2857142857142857,0.16216216216216217,0.17777777777777778,0.2727272727272727,0.3404255319148936,0.45454545454545453,1.0,0.44680851063829785,0.6578947368421053,0.16279069767441862,0.18181818181818182,0.3488372093023256
